"Rdate","Xhr.dectime","Spot","BHPA","BYMA","CFMA","DHPA","MEPA","OCPA","RBMA","RGMA","SCMA","WBPA","WEPA","YCPA"
"2006-12-02",6.21666666666667,"3C",22,1,3,0,24,1,2,0,4,0,0,0
"2006-12-02",6.3,"1A",0,0,0,0,0,0,0,0,0,0,20,0
"2006-12-02",6.3,"3C",13,5,0,0,34,0,5,2,2,0,0,0
"2006-12-02",6.38333333333333,"1A",0,0,0,0,0,0,0,0,0,0,22,0
"2006-12-02",6.38333333333333,"3C",1,1,5,0,3,1,5,0,1,0,0,0
"2006-12-02",6.55,"1A",0,0,0,0,0,0,0,0,0,9,0,1
"2006-12-02",6.63333333333333,"1A",1,0,0,0,0,3,8,0,0,3,2,0
"2006-12-02",6.63333333333333,"1B",0,0,0,8,0,0,0,0,0,1,0,0
"2006-12-02",6.71666666666667,"1A",0,0,0,0,0,5,6,0,0,0,11,0
"2006-12-02",6.71666666666667,"1B",0,0,0,8,0,3,0,0,0,0,0,0
"2006-12-02",6.8,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2006-12-02",7.55,"2C",0,11,0,0,0,0,0,0,2,0,0,0
"2006-12-02",7.63333333333333,"2C",0,8,0,0,0,0,0,0,11,0,0,0
"2006-12-02",7.71666666666667,"2C",0,9,0,0,0,0,0,2,13,0,0,0
"2006-12-02",7.8,"2C",0,7,0,0,0,0,0,4,8,0,0,0
"2006-12-02",7.88333333333333,"2C",0,16,0,0,0,0,0,6,8,0,0,0
"2006-12-02",7.96666666666667,"2C",0,5,0,0,0,0,0,4,3,0,0,0
"2006-12-02",8.05,"2C",0,7,0,0,0,0,0,2,0,0,0,0
"2006-12-02",8.13333333333333,"2C",0,8,0,0,0,0,0,5,6,0,0,0
"2006-12-02",8.21666666666667,"2C",0,9,0,0,0,0,0,2,2,0,0,0
"2006-12-02",8.3,"2C",0,6,0,0,0,0,0,6,5,0,0,0
"2006-12-04",5.48333333333333,"3C",0,0,5,0,0,0,2,0,2,0,0,0
"2006-12-04",5.56666666666667,"3C",0,0,19,0,0,0,0,0,2,0,0,0
"2006-12-04",5.65,"3C",0,0,16,0,0,0,0,0,0,0,0,0
"2006-12-04",5.81666666666667,"1A",0,0,0,3,0,0,0,0,0,3,0,0
"2006-12-04",5.81666666666667,"3C",0,0,9,0,0,0,2,0,0,0,0,0
"2006-12-04",5.9,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2006-12-04",5.9,"3C",1,0,5,0,0,0,4,0,0,0,0,0
"2006-12-04",5.98333333333333,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2006-12-04",5.98333333333333,"3C",0,0,2,0,0,0,0,0,0,0,0,0
"2006-12-04",6.06666666666667,"1A",0,0,1,0,0,0,0,0,0,0,0,0
"2006-12-04",6.15,"1A",0,0,12,0,0,0,2,0,0,3,10,0
"2006-12-04",6.23333333333333,"1A",0,0,17,0,0,0,0,0,0,0,2,0
"2006-12-04",6.31666666666667,"1A",1,0,4,0,12,0,3,0,0,0,15,0
"2006-12-04",6.4,"1A",5,0,4,0,20,3,3,0,0,0,20,0
"2006-12-04",7.9,"1B",0,0,0,20,0,0,0,0,0,0,0,0
"2006-12-04",7.98333333333333,"1B",0,0,0,4,0,0,0,0,0,0,0,0
"2006-12-04",8.4,"1A",0,0,0,0,0,0,0,0,0,0,2,0
"2006-12-04",8.48333333333333,"1A",0,0,0,0,0,0,0,0,0,0,2,0
"2006-12-06",5.2,"3C",0,0,20,0,0,0,0,0,0,0,0,0
"2006-12-06",5.28333333333333,"3C",0,0,20,0,12,0,0,0,1,0,0,0
"2006-12-06",5.36666666666667,"3C",0,0,30,0,15,0,0,0,0,0,0,0
"2006-12-06",5.45,"3C",0,1,40,0,30,0,0,0,0,0,0,0
"2006-12-06",5.53333333333333,"3C",0,0,20,0,10,0,0,0,0,0,0,0
"2006-12-06",5.7,"1A",0,0,0,0,0,0,0,0,0,0,6,0
"2006-12-06",5.7,"3C",0,0,6,0,10,0,0,0,0,0,0,0
"2006-12-06",5.78333333333333,"1A",0,0,4,0,3,0,0,0,0,1,10,3
"2006-12-06",5.78333333333333,"3C",0,1,7,0,30,5,0,0,0,0,0,0
"2006-12-06",5.86666666666667,"1A",0,0,0,0,0,0,7,0,0,0,12,4
"2006-12-06",5.86666666666667,"3C",10,0,9,0,20,8,0,0,0,0,0,0
"2006-12-06",5.95,"1A",0,0,0,0,0,0,0,0,0,0,10,0
"2006-12-06",5.95,"3C",10,2,0,0,35,5,0,0,0,0,0,0
"2006-12-06",6.03333333333333,"1A",0,0,0,0,0,0,0,0,0,2,10,0
"2006-12-06",6.03333333333333,"3C",7,0,5,0,30,0,0,0,0,0,0,0
"2006-12-06",6.11666666666667,"1A",0,0,0,2,0,5,0,0,0,4,10,0
"2006-12-06",6.11666666666667,"3C",8,0,4,0,20,0,0,0,0,0,0,0
"2006-12-06",6.2,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2006-12-06",6.2,"3C",8,1,0,0,10,0,0,0,0,0,0,0
"2006-12-06",6.28333333333333,"1A",0,0,2,0,0,0,0,0,0,6,8,0
"2006-12-06",6.28333333333333,"3C",0,1,0,0,12,0,0,0,2,0,0,0
"2006-12-06",6.36666666666667,"1A",0,0,0,0,0,0,1,0,0,0,7,0
"2006-12-06",6.36666666666667,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2006-12-06",6.36666666666667,"3C",0,0,0,0,6,0,0,0,1,0,0,0
"2006-12-06",6.45,"1A",0,0,2,0,0,0,0,0,0,0,4,0
"2006-12-06",6.45,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2006-12-06",6.53333333333333,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2006-12-06",6.53333333333333,"2C",0,2,1,0,0,0,0,0,3,0,0,0
"2006-12-06",6.61666666666667,"2C",0,2,0,0,0,0,0,0,2,0,0,0
"2006-12-06",6.7,"2C",2,1,0,0,3,5,0,0,6,0,0,0
"2006-12-06",6.78333333333333,"2C",0,4,0,0,0,0,0,0,0,0,0,0
"2006-12-06",6.86666666666667,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2006-12-06",6.95,"2C",0,2,1,0,0,0,0,0,0,0,0,0
"2006-12-06",7.03333333333333,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2006-12-12",5.33333333333333,"3C",0,0,0,0,12,0,0,0,0,0,0,0
"2006-12-12",5.41666666666667,"3C",0,1,0,0,28,0,0,0,0,0,0,0
"2006-12-12",5.5,"1A",0,0,0,0,0,0,0,0,0,0,40,0
"2006-12-12",5.5,"3C",0,0,0,0,27,0,0,0,0,0,0,0
"2006-12-12",5.58333333333333,"1A",0,0,2,2,0,0,0,0,0,0,40,0
"2006-12-12",5.58333333333333,"3C",0,0,0,0,15,0,0,0,0,0,0,0
"2006-12-12",5.66666666666667,"1A",0,0,0,7,0,0,0,0,0,0,40,0
"2006-12-12",5.66666666666667,"3C",0,2,0,0,70,0,0,0,0,0,0,0
"2006-12-12",5.75,"1A",0,0,0,2,0,0,0,0,0,0,36,0
"2006-12-12",5.75,"3C",0,2,0,0,55,0,0,0,2,0,0,0
"2006-12-12",5.83333333333333,"1A",0,0,0,4,0,0,0,0,0,0,42,0
"2006-12-12",5.83333333333333,"3C",0,2,0,0,55,0,0,0,2,0,0,0
"2006-12-12",5.91666666666667,"1A",0,0,0,5,0,0,0,0,0,0,34,0
"2006-12-12",5.91666666666667,"3C",0,0,0,0,12,0,0,0,0,0,0,0
"2006-12-12",6,"1A",0,0,0,20,0,1,0,0,0,3,36,0
"2006-12-12",6,"3C",7,0,0,0,20,0,0,0,0,0,0,0
"2006-12-12",6.08333333333333,"1A",0,0,0,0,0,0,0,0,3,0,36,0
"2006-12-12",6.08333333333333,"3C",7,1,0,0,27,3,0,0,0,0,0,0
"2006-12-12",6.16666666666667,"1A",0,0,0,2,0,10,0,0,4,0,25,0
"2006-12-12",6.16666666666667,"3C",7,0,0,0,16,5,0,0,0,0,0,0
"2006-12-12",6.25,"1A",0,0,0,10,0,5,0,0,5,2,25,0
"2006-12-12",6.25,"3C",10,3,0,0,10,4,0,0,0,0,0,0
"2006-12-12",6.33333333333333,"1A",0,0,0,0,0,0,0,0,1,5,40,0
"2006-12-12",6.41666666666667,"1A",0,3,0,0,0,0,0,0,0,3,25,0
"2006-12-12",6.58333333333333,"1A",0,3,0,0,0,0,0,0,0,4,30,0
"2006-12-12",6.83333333333333,"1A",0,0,0,0,0,0,0,0,0,5,5,0
"2006-12-12",6.91666666666667,"1A",0,0,0,0,0,0,0,0,0,3,8,0
"2006-12-12",7,"2B",0,0,1,0,0,0,0,0,3,0,0,0
"2006-12-12",7,"2C",0,2,0,0,0,0,0,0,1,0,0,0
"2006-12-12",7.08333333333333,"2B",0,0,0,0,0,0,0,0,2,0,0,0
"2006-12-12",7.08333333333333,"2C",0,0,0,0,0,0,0,0,1,0,0,0
"2006-12-12",7.16666666666667,"2B",0,0,0,0,0,0,0,0,3,0,0,0
"2006-12-12",7.16666666666667,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2006-12-12",7.25,"2B",0,0,0,0,0,0,0,0,5,0,0,0
"2006-12-14",5.13333333333333,"3C",0,0,0,0,0,0,10,0,0,0,0,0
"2006-12-14",5.21666666666667,"3C",0,3,29,0,6,0,21,0,0,0,0,0
"2006-12-14",5.3,"1A",0,4,0,0,0,0,1,0,0,0,48,0
"2006-12-14",5.3,"2C",0,0,0,0,0,0,12,0,0,0,0,0
"2006-12-14",5.3,"3C",0,0,28,0,0,0,12,0,0,0,0,0
"2006-12-14",5.38333333333333,"1A",0,5,7,0,0,0,2,0,1,0,64,0
"2006-12-14",5.38333333333333,"2C",0,0,5,0,0,0,10,0,0,0,0,0
"2006-12-14",5.38333333333333,"3C",0,0,16,0,22,0,10,0,0,0,0,0
"2006-12-14",5.46666666666667,"1A",0,2,5,0,0,0,8,0,0,0,7,0
"2006-12-14",5.46666666666667,"3C",0,0,13,0,37,0,13,0,1,0,23,0
"2006-12-14",5.55,"1A",0,8,7,0,0,0,3,0,2,0,0,0
"2006-12-14",5.55,"3C",0,0,0,0,41,0,0,0,0,0,0,0
"2006-12-14",5.71666666666667,"1A",0,0,1,0,1,0,0,0,0,1,17,0
"2006-12-14",5.71666666666667,"2A",0,0,0,0,0,0,0,0,0,3,0,0
"2006-12-14",5.8,"1A",0,0,0,0,0,0,0,0,0,0,24,0
"2006-12-14",5.8,"2A",0,0,0,10,0,0,0,0,0,2,0,0
"2006-12-14",5.88333333333333,"1A",0,4,3,0,0,0,0,0,0,0,7,0
"2006-12-14",5.88333333333333,"1B",0,0,3,0,0,0,2,0,0,0,26,0
"2006-12-14",5.88333333333333,"2B",0,0,0,1,0,0,0,0,0,0,1,0
"2006-12-14",5.88333333333333,"3C",0,0,7,0,16,0,6,0,0,0,0,0
"2006-12-14",5.96666666666667,"1A",0,0,0,0,0,0,0,0,0,0,23,0
"2006-12-14",5.96666666666667,"2B",0,0,0,22,0,0,0,0,0,0,0,0
"2006-12-14",5.96666666666667,"3C",1,3,3,0,42,0,5,0,2,0,0,0
"2006-12-14",6.05,"1A",0,0,0,0,0,0,0,0,1,2,4,0
"2006-12-14",6.05,"2B",0,0,0,32,0,0,0,0,0,0,5,0
"2006-12-14",6.05,"3C",0,2,4,0,32,0,0,0,4,0,0,0
"2006-12-14",6.13333333333333,"1A",0,8,1,0,0,0,0,0,0,0,27,0
"2006-12-14",6.13333333333333,"2B",0,0,0,10,0,0,0,0,0,0,0,0
"2006-12-14",6.13333333333333,"3C",13,2,0,0,28,3,2,0,4,0,0,0
"2006-12-14",6.21666666666667,"1A",0,4,0,0,0,2,1,0,0,0,32,0
"2006-12-14",6.21666666666667,"2A",0,0,0,0,0,0,0,0,0,3,0,0
"2006-12-14",6.21666666666667,"3C",18,2,0,0,22,2,0,0,3,0,0,0
"2006-12-14",6.3,"1A",0,3,0,0,0,0,0,0,0,1,22,0
"2006-12-14",6.3,"2A",0,0,0,0,0,0,0,0,0,2,0,0
"2006-12-14",6.38333333333333,"1A",0,3,0,0,0,0,0,0,0,0,42,0
"2006-12-14",6.46666666666667,"1A",0,0,0,0,0,0,0,0,0,0,54,0
"2006-12-14",6.55,"1A",0,0,0,1,0,0,0,0,0,3,53,0
"2006-12-14",6.63333333333333,"1A",3,0,0,0,0,0,0,0,0,0,51,0
"2006-12-14",6.71666666666667,"1A",0,0,0,0,0,0,0,0,0,0,43,0
"2006-12-14",6.88333333333333,"1A",0,0,0,0,0,0,0,0,0,1,27,0
"2006-12-14",6.96666666666667,"1A",0,0,0,0,0,0,0,0,0,0,41,0
"2006-12-14",7.05,"1A",0,0,0,1,0,0,0,0,0,0,42,0
"2006-12-14",7.13333333333333,"1A",0,0,0,2,0,5,0,0,0,0,48,0
"2006-12-14",7.96666666666667,"2C",0,0,0,0,0,0,0,1,2,0,0,0
"2006-12-14",8.05,"2C",0,9,0,0,0,0,0,9,6,0,0,0
"2006-12-14",8.13333333333333,"2C",0,8,0,0,0,0,0,5,6,0,0,0
"2006-12-14",8.38333333333333,"2C",0,3,0,0,0,0,0,0,0,0,0,0
"2006-12-14",8.46666666666667,"2C",0,12,0,0,0,0,0,6,3,0,0,0
"2006-12-14",8.55,"2C",0,8,0,0,0,0,0,5,4,0,0,0
"2006-12-14",8.63333333333333,"2C",0,10,0,0,0,0,0,7,0,0,0,0
"2006-12-14",8.71666666666667,"2C",0,11,0,0,0,0,0,0,0,0,0,0
"2006-12-14",8.8,"2C",0,8,0,0,0,0,0,3,0,0,0,0
"2006-12-14",8.88333333333333,"2C",0,8,0,0,0,0,0,6,3,0,0,0
"2006-12-18",5.43333333333333,"2C",0,0,0,0,0,0,19,0,0,0,0,0
"2006-12-18",5.51666666666667,"1A",0,0,2,0,56,0,0,0,0,0,0,2
"2006-12-18",5.51666666666667,"2C",0,6,13,0,0,0,28,0,6,0,0,0
"2006-12-18",5.6,"1B",0,0,9,0,0,0,0,0,0,0,0,1
"2006-12-18",5.6,"2C",0,0,21,0,83,0,11,0,0,0,0,0
"2006-12-18",5.68333333333333,"2C",0,7,12,0,116,0,6,0,2,0,0,2
"2006-12-18",5.76666666666667,"1A",0,0,0,0,0,0,2,0,0,0,33,0
"2006-12-18",5.76666666666667,"2C",3,8,11,0,125,0,1,0,0,0,23,1
"2006-12-18",5.85,"1A",0,0,0,0,5,0,0,0,1,0,22,0
"2006-12-18",5.85,"2C",0,2,4,0,53,0,6,0,0,0,24,0
"2006-12-18",5.93333333333333,"1A",0,0,0,0,0,0,0,0,0,0,52,0
"2006-12-18",5.93333333333333,"2C",0,1,5,0,23,0,6,0,1,0,19,0
"2006-12-18",6.01666666666667,"1A",0,0,0,0,0,0,0,0,0,0,106,0
"2006-12-18",6.01666666666667,"1B",0,0,0,0,0,0,0,0,0,0,21,0
"2006-12-18",6.01666666666667,"2C",0,0,6,0,15,0,2,0,0,0,0,0
"2006-12-18",6.1,"1A",0,0,0,0,3,0,2,0,0,0,2,0
"2006-12-18",6.1,"1B",0,0,0,7,0,0,0,0,0,0,52,0
"2006-12-18",6.1,"2C",6,2,6,0,20,0,3,0,0,0,0,0
"2006-12-18",6.18333333333333,"1A",0,0,0,0,0,0,0,0,0,0,48,0
"2006-12-18",6.18333333333333,"1B",0,0,0,0,0,0,0,0,0,0,3,0
"2006-12-18",6.18333333333333,"2C",0,1,2,0,15,0,0,0,1,0,0,0
"2006-12-18",6.26666666666667,"1A",0,0,1,0,0,0,0,0,0,0,68,0
"2006-12-18",6.26666666666667,"1B",0,0,0,0,0,0,0,0,0,0,1,0
"2006-12-18",6.26666666666667,"2C",0,1,2,0,14,0,0,0,1,0,0,0
"2006-12-18",6.35,"1A",0,0,0,0,0,0,0,0,0,0,24,0
"2006-12-18",6.6,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2006-12-18",6.85,"1A",0,0,0,0,0,0,0,0,0,12,14,0
"2006-12-18",6.93333333333333,"1A",0,0,0,0,0,0,0,0,0,7,18,0
"2006-12-18",6.93333333333333,"2A",0,0,0,0,0,0,0,0,0,0,107,0
"2006-12-18",7.18333333333333,"1A",0,0,0,0,0,0,0,0,0,7,1,0
"2006-12-18",7.26666666666667,"1A",0,0,0,0,0,0,0,0,0,8,2,0
"2006-12-18",7.35,"1A",0,0,0,0,0,0,0,0,0,5,2,0
"2006-12-18",7.43333333333333,"1A",0,0,0,0,0,0,0,0,0,5,2,0
"2006-12-18",7.51666666666667,"1A",0,0,0,0,0,0,0,0,0,7,2,0
"2006-12-18",7.6,"1A",0,0,0,0,0,0,0,0,0,7,2,0
"2006-12-18",7.68333333333333,"1A",0,0,0,0,0,0,0,0,0,0,2,0
"2006-12-18",8.01666666666667,"3C",0,5,0,0,0,0,0,0,6,0,0,0
"2006-12-18",8.85,"2C",0,15,0,0,0,0,0,2,5,0,0,0
"2006-12-18",8.93333333333333,"2C",0,16,0,0,0,0,0,1,10,0,0,0
"2006-12-20",5.26666666666667,"2C",0,0,0,0,0,0,6,0,0,0,0,0
"2006-12-20",5.35,"2C",0,3,38,0,17,0,18,0,1,0,0,0
"2006-12-20",5.43333333333333,"1A",0,0,0,0,0,0,0,0,0,0,21,0
"2006-12-20",5.43333333333333,"2C",0,0,22,0,55,0,26,0,0,0,0,0
"2006-12-20",5.51666666666667,"1A",0,0,3,0,0,0,0,0,0,0,74,0
"2006-12-20",5.51666666666667,"1B",0,0,0,0,0,0,0,0,0,0,21,0
"2006-12-20",5.51666666666667,"2C",1,0,2,0,118,0,6,0,0,0,0,0
"2006-12-20",5.6,"1A",1,0,1,0,1,0,2,0,0,0,121,0
"2006-12-20",5.6,"1B",0,0,1,0,0,0,0,0,0,0,0,0
"2006-12-20",5.6,"2C",2,2,22,0,132,0,0,0,0,0,0,0
"2006-12-20",5.68333333333333,"1A",0,0,4,0,7,0,2,0,0,0,215,0
"2006-12-20",5.68333333333333,"1B",0,0,0,0,0,0,0,0,0,0,12,0
"2006-12-20",5.68333333333333,"2C",9,0,13,0,148,1,0,0,1,0,0,0
"2006-12-20",5.76666666666667,"2C",3,0,4,0,82,1,0,0,0,0,0,0
"2006-12-20",5.85,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2006-12-20",5.85,"2C",10,1,9,0,96,0,0,0,1,0,0,0
"2006-12-20",5.93333333333333,"1A",0,0,2,0,0,0,0,0,0,0,0,2
"2006-12-20",5.93333333333333,"2C",32,1,12,0,72,0,0,0,1,0,0,0
"2006-12-20",6.01666666666667,"1A",2,0,0,0,0,0,1,0,0,2,1,1
"2006-12-20",6.01666666666667,"2A",0,0,0,27,0,0,0,0,0,0,0,0
"2006-12-20",6.1,"1A",0,0,0,0,0,0,1,0,0,1,32,0
"2006-12-20",6.1,"2A",0,0,0,48,0,0,0,0,0,0,0,0
"2006-12-20",6.18333333333333,"1A",0,0,0,0,0,0,0,0,0,0,46,0
"2006-12-20",6.26666666666667,"1A",0,0,1,0,1,0,0,0,0,0,0,2
"2006-12-20",6.26666666666667,"1B",0,0,0,0,1,0,0,0,0,0,0,0
"2006-12-20",6.35,"1A",0,0,3,0,16,4,0,0,0,0,38,1
"2006-12-20",6.35,"1B",0,0,0,0,2,0,0,0,0,0,103,0
"2006-12-20",6.51666666666667,"1A",0,0,0,0,0,0,0,0,0,6,106,0
"2006-12-20",6.61666666666667,"1A",0,0,0,0,2,0,1,0,0,0,163,0
"2006-12-20",6.61666666666667,"1B",0,0,0,18,0,0,0,0,0,0,30,0
"2006-12-20",6.68333333333333,"1A",0,0,0,0,14,2,0,0,0,0,123,0
"2006-12-20",6.68333333333333,"1B",0,0,0,23,0,0,0,0,0,0,89,0
"2006-12-20",7.6,"1A",0,0,3,0,0,3,0,0,0,4,21,0
"2006-12-20",7.76666666666667,"1B",0,0,0,0,0,0,0,0,0,4,10,0
"2006-12-20",7.85,"1B",0,0,1,0,0,0,0,0,0,1,26,0
"2006-12-20",7.93333333333333,"1B",0,0,2,0,0,0,0,0,0,0,16,0
"2006-12-20",8.01666666666667,"1B",0,0,2,0,0,0,0,0,0,0,28,0
"2006-12-22",5.48333333333333,"2C",0,0,0,0,0,0,7,0,0,0,0,0
"2006-12-22",5.56666666666667,"2C",0,1,17,0,47,0,9,0,3,0,0,0
"2006-12-22",5.65,"2C",0,3,14,0,57,0,3,0,3,0,0,0
"2006-12-22",5.73333333333333,"2C",2,0,15,0,89,0,2,0,3,0,24,0
"2006-12-22",5.81666666666667,"2C",4,1,5,0,112,2,2,0,3,0,37,0
"2006-12-22",5.9,"2C",5,0,3,0,32,0,5,1,2,0,0,0
"2006-12-22",5.98333333333333,"2C",2,0,1,0,39,0,2,1,2,0,0,0
"2006-12-22",6.06666666666667,"2C",5,0,3,0,43,2,3,0,0,0,12,0
"2006-12-22",6.11666666666667,"2C",3,0,2,0,55,0,5,0,0,0,35,0
"2006-12-22",6.23333333333333,"2C",7,2,5,0,39,0,8,0,0,0,16,0
"2006-12-28",5.48333333333333,"3C",0,0,4,0,0,0,7,0,0,0,0,0
"2006-12-28",5.56666666666667,"3C",0,0,9,0,57,0,8,0,0,0,0,0
"2006-12-28",5.65,"3C",0,3,7,0,65,0,7,0,0,0,0,0
"2006-12-28",5.73333333333333,"2C",0,2,9,0,39,0,6,0,0,0,0,0
"2006-12-28",5.73333333333333,"3C",0,0,7,0,69,0,4,0,0,0,0,0
"2006-12-28",5.81666666666667,"2C",0,7,4,0,91,0,0,0,5,0,0,0
"2006-12-28",5.81666666666667,"3C",0,0,6,0,45,0,0,0,0,0,0,0
"2006-12-28",5.9,"2A",0,0,0,7,0,0,0,0,0,0,25,0
"2006-12-28",5.9,"2C",2,10,6,0,113,0,29,0,1,0,0,0
"2006-12-28",5.9,"3C",0,0,3,0,49,0,2,0,0,0,0,0
"2006-12-28",5.98333333333333,"2A",0,0,0,9,0,0,0,0,0,0,31,0
"2006-12-28",5.98333333333333,"2C",7,4,9,0,84,4,22,0,1,0,0,0
"2006-12-28",5.98333333333333,"3C",3,0,3,0,54,0,6,0,0,0,0,0
"2006-12-28",6.06666666666667,"2A",0,0,0,37,0,0,0,0,0,0,15,0
"2006-12-28",6.06666666666667,"2C",6,3,7,0,37,5,9,0,0,0,0,0
"2006-12-28",6.06666666666667,"3C",0,0,2,0,21,0,0,0,0,0,0,0
"2006-12-28",6.15,"2A",0,0,0,59,0,0,0,0,0,0,39,0
"2006-12-28",6.15,"2C",9,3,3,0,59,0,7,0,3,0,0,0
"2006-12-28",6.15,"3C",0,0,2,0,17,0,0,0,0,0,0,0
"2006-12-28",6.23333333333333,"2A",0,0,0,61,0,0,0,0,0,0,38,0
"2006-12-28",6.23333333333333,"2C",14,6,3,0,42,3,9,0,5,0,0,0
"2006-12-28",6.23333333333333,"3C",0,0,3,0,21,0,0,0,0,0,0,0
"2006-12-28",6.31666666666667,"2A",0,0,0,11,0,0,0,0,0,0,21,0
"2006-12-28",6.31666666666667,"2C",6,7,4,0,33,3,8,0,5,0,0,0
"2006-12-28",6.31666666666667,"3C",0,0,1,0,2,0,0,0,0,0,0,0
"2006-12-28",6.4,"1A",0,0,0,0,0,0,0,0,0,0,16,0
"2006-12-28",6.4,"2A",0,0,0,27,0,0,0,0,0,0,13,0
"2006-12-28",6.4,"2C",2,0,3,0,19,1,6,0,0,0,0,0
"2006-12-28",6.48333333333333,"1A",0,0,0,0,0,0,0,0,0,0,24,0
"2006-12-28",6.56666666666667,"1A",0,0,0,0,0,0,0,0,0,0,31,0
"2006-12-28",6.65,"1A",0,0,0,0,0,0,0,0,0,2,15,0
"2006-12-28",6.73333333333333,"1A",0,0,0,0,0,0,0,0,0,2,9,0
"2006-12-28",6.81666666666667,"1A",0,0,0,0,0,0,0,0,0,0,15,0
"2006-12-28",6.9,"1A",0,0,0,0,0,0,0,0,0,0,11,0
"2007-10-02",5.75,"2C",0,0,1,0,0,0,10,0,0,0,0,0
"2007-10-02",5.83333333333333,"2C",0,5,0,0,0,0,19,0,0,0,0,0
"2007-10-02",5.91666666666667,"2C",4,5,15,0,0,2,23,0,0,0,0,12
"2007-10-02",6,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2007-10-02",6,"2C",16,6,4,0,2,7,40,0,0,0,0,10
"2007-10-02",6.08333333333333,"1A",0,0,0,0,0,0,0,0,0,0,10,0
"2007-10-02",6.08333333333333,"2C",46,4,3,0,30,30,49,0,0,0,0,3
"2007-10-02",6.16666666666667,"1A",0,0,0,0,0,0,0,0,0,0,11,0
"2007-10-02",6.16666666666667,"2C",33,8,4,0,35,27,30,0,2,0,0,6
"2007-10-02",6.25,"1A",0,0,0,6,0,0,0,0,1,0,8,0
"2007-10-02",6.25,"2C",18,0,9,0,34,0,23,0,0,0,0,5
"2007-10-02",6.33333333333333,"2C",0,5,5,0,16,0,0,0,0,0,0,0
"2007-10-02",6.41666666666667,"2C",15,0,0,0,38,31,0,0,0,0,0,0
"2007-10-02",6.5,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2007-10-02",6.5,"2C",0,0,0,0,64,10,0,0,0,0,1,0
"2007-10-02",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,4,4,0
"2007-10-02",6.58333333333333,"2C",0,0,2,0,55,11,2,0,3,0,0,0
"2007-10-02",6.66666666666667,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2007-10-02",6.66666666666667,"2C",0,2,0,0,47,14,0,0,0,0,0,0
"2007-10-02",6.75,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2007-10-02",6.75,"2C",0,4,0,0,36,4,0,0,1,0,2,0
"2007-10-02",7.16666666666667,"1A",0,0,0,0,0,0,0,0,0,0,3,0
"2007-10-02",7.33333333333333,"1A",0,0,0,0,0,0,0,0,0,0,1,0
"2007-10-02",7.33333333333333,"2A",0,0,0,8,0,0,0,0,0,0,0,0
"2007-10-02",7.5,"1A",0,0,0,0,0,0,0,0,0,0,3,0
"2007-10-02",7.58333333333333,"1A",0,0,2,0,0,0,0,0,0,0,2,0
"2007-10-02",7.66666666666667,"1A",0,0,1,0,1,0,1,0,0,0,0,0
"2007-10-06",5.46666666666667,"2A",0,0,0,0,0,0,0,0,0,0,0,1
"2007-10-06",5.63333333333333,"2C",0,0,0,0,0,0,18,0,0,0,0,2
"2007-10-06",5.71666666666667,"2C",8,0,12,0,0,5,37,3,1,0,0,1
"2007-10-06",5.8,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2007-10-06",5.8,"2C",13,6,7,0,4,12,32,0,2,0,0,0
"2007-10-06",5.88333333333333,"1A",0,0,7,0,2,0,0,0,0,0,0,0
"2007-10-06",5.88333333333333,"2C",14,6,3,0,14,8,14,0,4,0,0,5
"2007-10-06",5.96666666666667,"1A",17,0,4,0,0,20,0,0,0,4,0,2
"2007-10-06",5.96666666666667,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2007-10-06",5.96666666666667,"2C",0,10,0,21,42,0,9,0,0,0,0,0
"2007-10-06",6.05,"2C",6,2,2,0,9,4,5,0,0,0,0,0
"2007-10-06",6.13333333333333,"1A",0,0,3,0,0,0,0,0,0,1,0,0
"2007-10-06",6.13333333333333,"2C",11,4,2,0,76,12,3,0,0,0,0,0
"2007-10-06",6.21666666666667,"1A",0,0,2,0,0,0,0,0,0,0,0,0
"2007-10-06",6.21666666666667,"1B",0,0,1,13,0,0,0,0,0,0,0,0
"2007-10-06",6.21666666666667,"2C",14,0,0,13,69,14,0,4,0,0,2,0
"2007-10-06",6.3,"1A",0,0,2,0,0,0,0,0,0,0,0,0
"2007-10-06",6.3,"2C",6,5,1,0,77,10,0,0,0,0,0,0
"2007-10-06",6.46666666666667,"1A",0,0,0,0,0,0,0,0,0,1,0,0
